,job title,company,region,location,additional info,skills required,is remote?,is fresher?
130,Data analyst,Accenture,Bengaluru,"Bengaluru, Karnataka","You will be working as a part of the data-driven Data Visualization team which is primarily responsible for leveraging visualization tools to create informative…
Posted
Posted 22 days ago·More...",Data Visualization,No,NA
131,Data analyst,S&P Global,Hyderabad,"Hyderabad, Telangana","Demonstrate subject matter expertise in the Key developments data and data lifecycle.
Transforms raw data into usable intelligence and provides data for making…
Posted
Posted 30+ days ago·More...",,No,NA
132,Data analyst,EY,Thiruvananthapuram,"Thiruvananthapuram, Kerala","Supporting extraction of data from multiple ERP sources by understanding data structure requirement.
Knowledge of data transformation / ETL tools.
Posted
Posted 30+ days ago·More...","Data Structure, Etl",No,NA
133,Data analyst,Accenture,Kolkata,"Kolkata, West Bengal
+1 location","Professional Attributes : 1 Should have involved in data engineering project from requirements phase to delivery 2 Good communication skill to interact with…
Posted
Posted 30+ days ago·More...",,No,NA
134,Data analyst,Aon Corporation,Gurgaon,"Gurgaon, Haryana","Data is assembled using appropriate databases, spreadsheets or other data transformation and conformance packages and may include geographical validation of…
Posted
Posted 19 days ago·More...",,No,NA
135,Data analyst,AceNgage Infoservices,Bengaluru,"Bengaluru, Karnataka"," Background in data warehouse design (e.g. dimensional modeling) and data mining.
 Maintain and support data analytics platforms.
Employer
Active 12 days ago·More...",Data Mining,No,NA
136,Data analyst,Akamai,Remote,Remote,"Establishing and maintaining data integrity controls; formulating and monitoring processes, procedures and standards relating to data integrity.
Posted
Just posted·More...",,Yes,NA
137,Data analyst,Xponent n,Bengaluru,"Bengaluru, Karnataka
+1 location","Advanced technical writing skills and demonstrated data analysis experience.
5+ years’ experience in a research, analyst and/or market intelligence environment.
Employer
Active 11 days ago·More...",,No,No
138,Data analyst,Krome dispense pvt ltd,Jalandhar,"Jalandhar, Punjab","Developing and implementing data analyses, data collection system to optimize statical effeciency and quality.
Salary: ₹15,000.00 - ₹25,000.00 per month.
Employer
Active 19 days ago·More...",Stat,No,NA
139,Data analyst,GXO Logistics,Mumbai,"Mumbai, Maharashtra","Understanding of machine learning, data mining and experience in algorithmic program development and coding.
Source the input data from the identified databases…
Posted
Posted 1 day ago·More...","Machine Learning, Data Mining",No,No
140,Data analyst,"Magus Infotech India Pvt. Ltd.,",Navi Mumbai,"Navi Mumbai, Maharashtra","Create data governance policies like RLS to manage data security.
Python/R for data science.
Access data stored in databases/warehouses/flat files.
Employer
Active 10 days ago·More...",Python,No,NA
141,Data analyst,Uvation,Remote in Delhi,"Remote in Delhi, Delhi","Data Quality Management: Ensure data accuracy and consistency and manage data cleansing activities when necessary.
Posted
Posted 30+ days ago·More...",,Yes,NA
142,Data analyst,Legalwiz,India,India,"Present information using different data visualization techniques.
Highly proficient using statistical computer languages (R, Python, SLQ, etc.) to manipulate…
Posted
Posted 30+ days ago·More...","Python, Data Visualization, Stat",No,NA
143,Data analyst,Siemens,Bengaluru,"Bengaluru, Karnataka","Solid understanding of data governance, data management, and data quality principles.
Lead and manage a team of data analytics experts.
Posted
Posted 21 days ago·More...",,No,NA
144,Data analyst,The Scalers,Bengaluru,"Bengaluru, Karnataka","Should be good at providing key data on a timely basis in order to meet client deadlines.
Work with a Manager / Sr. Associate to obtain the necessary documents…
Posted
Posted 30+ days ago·More...",,No,NA
145,Data analyst,Wipro Limited,Pune,"Pune, Maharashtra","Use data modelling practices to analyze the findings and design,develop improvements and changes.
The purpose of the role is to liaison and bridging the…
Posted
Today·More...",,No,NA
146,Data analyst,Anika Technologies,India,India,"Experience of working in Financial Services (investment banking , trade life cycle,.
Treasury , financial products - cash and derivative etc).
Posted
Posted 30+ days ago·More...",,No,No
147,Data analyst,Carrier,Hyderabad,"Hyderabad, Telangana","Test case and test data development.
2+ years hands- on experience with data and integration solutions using platforms such as Okta, Boomi, API Gateways, AWS,…
Posted
Today·More...",,No,No
148,Data analyst,Goldman Sachs,Hyderabad,"Hyderabad, Telangana","Experience with advanced data analytics tools and techniques.
Knowledge of basic statistics, including descriptive statistics, data distribution models, Time…
Posted
Posted 30+ days ago·More...",Stat,No,No
149,Data analyst,Genpact,Bengaluru,"Bengaluru, Karnataka","Expected to support the client on data systems and analysis.
Responsible for data extraction, collation and cleaning in MS excel/ access.
Posted
Posted 30+ days ago·More...",Excel,No,NA
150,Data analyst,Chandigarh University,Mohali,"Mohali, Punjab","Data Quality Assurance: Ensure data quality and integrity by implementing data validation and cleansing processes.
Strong analytical and problem-solving skills.
Posted
Today·More...",,No,NA
151,Data analyst,BSRI Solutions,Chennai,"Chennai, Tamil Nadu","Understands the requirements from project teams, processes appropriate data sets, generates insightful reports, develops appropriate wireframes/visualization…
Posted
Posted 4 days ago·More...",,No,NA
152,Data analyst,Equipped,Noida,"Noida, Uttar Pradesh","Building data dictionary and be the go-to person for any data enquiry.
Valuation of data asset, categorizing and organizing data for optimal storage and future…
Posted
Posted 30+ days ago·More...",,No,NA
153,Data analyst,Helius Technologies,India,India,"Connect to data sources, importing data and transforming data for Business Intelligence.
Experience in Tabular Model creation & data visualizations.
Posted
Posted 30+ days ago·More...",Data Visualization,No,No
154,Data analyst,NSIGHT Consulting Group Pvt Ltd,Remote in Gurgaon,"Remote in Gurgaon, Haryana","Work closely with the Data Engineering team to examine, analyse data and provide recommendations.
Work cross-departmentally on data-driven strategies that…
Employer
Active 12 days ago·More...",,Yes,NA
155,Data analyst,JPMorgan Chase & Co,Mumbai,"Mumbai, Maharashtra","Support and proactively communicate investment ideas to senior analyst.
Assist in primary research and analysis of data and writing research reports.
Posted
Posted 7 days ago·More...",,No,NA
156,Data analyst,LNC Enterprises,Gurgaon,"Gurgaon, Haryana","Proven experience as a data analyst, with a strong grasp of data manipulation, statistical analysis, and data visualization.
Total work: 1 year (Required).
Employer
Active 11 days ago·More...","Data Visualization, Stat",No,No
157,Data analyst,CeX,Lower Parel,"Lower Parel, Mumbai, Maharashtra","Building, deploying and maintaining the data infrastructure that supports all of the analysis including the data warehouse and various data sources.
Posted
Posted 1 day ago·More...",,No,NA
158,Data analyst,LogisticsNow,Mumbai,"Mumbai, Maharashtra","Experience with data analytics: analyse mountains of data in minutes and live deadlines.
Solve the data problem at scale.
Posted
Posted 30+ days ago·More...",,No,No
159,Data analyst,Think Future Technologies,Remote in Gurgaon,"Remote in Gurgaon, Haryana","2+ years of experience utilizing K-12 education data.
Experience using APIs to extract data from applications in JSON, CSV, and other formats.
Posted
Posted 30+ days ago·More...",,Yes,No
160,Data analyst,nurture.farm,Bengaluru,"Bengaluru, Karnataka","Design and develop complex and optimized data queries to move and transform data from operational data sources to analytical databases.
Posted
Posted 30+ days ago·More...",,No,NA
161,Data analyst,AppleTech,Vadodara,"Vadodara, Gujarat","Reconcile the Books of Accounts, prepare client data load files and migrate old financial data to new ERP.
Use various tools and processes to complete Financial…
Posted
Posted 7 days ago·More...",,No,NA
162,Data analyst,Infor,Bengaluru,"Bengaluru, Karnataka","Documents customer contact activity and maintains accurate data on Infor Support Portal.
Good Communication skills to interact with Infor’s global customers and…
Posted
Posted 21 days ago·More...",,No,NA
163,Data analyst,Equifax,Mumbai,"Mumbai, Maharashtra","Strong analytical skills for data profiling, data mapping and data assessment.
Solid understanding of data warehousing concepts, data modeling and ETL best…
Posted
Posted 11 days ago·More...",Etl,No,NA
164,Data analyst,Escalent,Remote,Remote,"Cull out key insights from data and research findings.
Conduct quantitative (statistical analysis, financial data analysis, etc.).
Posted
Posted 7 days ago·More...",Stat,Yes,NA
165,Data analyst,TARGET,Bengaluru,"Bengaluru, Karnataka","Generate insight from observational data.
They also develop domain knowledge as they learn about their business area and support applying key data management…
Posted
Posted 3 days ago·More...",,No,NA
166,Data analyst,Ideas to Impacts Innovations,Maharashtra,Maharashtra,"Knowledge of various database programming languages including SQL, Datawarehouse, ETL, Python, AWS, and Azure Service, AWS-Serverless, API Gateway, MS Flow and…
Posted
Posted 30+ days ago·More...","Python, Etl",No,NA
167,Data analyst,Group 8A,Remote in India,Remote in India,"We are looking for a data analyst role.
Manage IB registration business logic, data mapping, and data transformation logic Respond to escalations related to…
Posted
Posted 30+ days ago·More...",,Yes,NA
168,Data analyst,HighLevel Inc.,Remote,Remote,"This will include data source setup (published data sources and custom SQL queries), data visualization, global filters, dashboard construction, user filtering,…
Posted
Posted 1 day ago·More...","Data Visualization,  Sql , Dashboard",Yes,NA
169,Data analyst,Orbio solutions,Calicut,"Calicut, Kerala","Should be able to do data visualization using Tableau or Power Bi.
Skills : Excel, Python, R, Tableau, SQL Queries, and Selenium.
Posted
Posted 30+ days ago·More...","Python, Data Visualization,  Sql , Excel, Tableau",No,NA
170,Data analyst,RPA Infotech,Gurgaon,"Gurgaon, Haryana","Must have a passion for data, structured or unstructured.
High-level proficiency with SQL based query languages and relational data concepts.
Posted
Posted 30+ days ago·More...", Sql ,No,NA
171,Data analyst,Athena,Remote,Remote in Remote,"We are in need of an Analytics & Data Science Specialist who will be responsible for providing business-critical insights and data, performing data analysis…
Employer
Active 11 days ago·More...",,Yes,NA
172,Data analyst,Apple,Bengaluru,"Bengaluru, Karnataka","Perform end-to-end analyses across all AppleCare touch points, including data gathering from large and complex data sets, data processing, and analyses.
Posted
Posted 16 days ago·More...",,No,NA
173,Data analyst,General Mills,Mumbai,"Mumbai, Maharashtra","Drive standard interpretation, output and use of workforce data; communicate data nuances that impact interpretation.
Specific Job Experience or Skills Needed.
Posted
Posted 30+ days ago·More...",,No,No
174,Data analyst,Datagaps Inc (Nanyata Software Solutions Pvt....,Remote,Remote in Remote,"A solid understanding of data testing challenges that clients are facing and how to address them using Datagaps technology is critical for delivering value.
Posted
Posted 8 days ago·More...",,Yes,NA
175,Data analyst,DataEconomy,Gurgaon,"Gurgaon, Haryana","Proven experience consolidating and analyzing data sources.
Demonstrated ability to produce meaningful results from data.
Posted
Posted 30+ days ago·More...",,No,No
176,Data analyst,Paychex IT Solutions India,Bengaluru,"Bengaluru, Karnataka","Acquire data from primary or secondary data sources and maintain databases/data systems.
Create and maintain rich interactive visualizations through data…
Posted
Posted 30+ days ago·More...",,No,NA
177,Data analyst,Infosys,Pune,"Pune, Maharashtra","Knowledge of RPA, data analytics, reporting tools (Tableau, Power BI) etc. will be an added advantage.
Ability to work effectively, share responsibility,…
Posted
Posted 30+ days ago·More...",Tableau,No,NA
178,Data analyst,Infineon Technologies,Bengaluru,"Bengaluru, Karnataka","We are looking for candidates who can issue short-term and mid-term production plan and execute it with factory to fulfill supply commitments.
Posted
Today·More...",,No,NA
179,Data analyst,Knowledgetics Research,Gurgaon,"Gurgaon, Haryana","Knowledge of data modelling and data interpretation preferred.
Analyze data and manipulate complex data sets into manageable, understandable reports.
Employer
Active 26 days ago·More...",,No,NA
180,Data analyst,YuktaMedia,Pune,"Pune, Maharashtra","1] Hands-on experience working on stored procedures, functions, cursors, etc.
2] Hands-on experience working on creating indexes, triggers, SQL sub-queries.
Posted
Posted 30+ days ago·More...", Sql ,No,No
